scope,system,n_runs,n_total_mean,n_total_std,n_ambig_mean,n_ambig_std,n_disambig_mean,n_disambig_std,accuracy_amb_mean,accuracy_amb_std,accuracy_dis_mean,accuracy_dis_std,false_abstention_rate_mean,false_abstention_rate_std,condition_accuracy_mean,condition_accuracy_std
loco,hybrid_uncertain_signal_fallback,45,984.8888888888889,43.22363737913352,492.44444444444446,21.61181868956676,492.44444444444446,21.61181868956676,0.9569699588477366,0.04411493085643767,0.8292156378600823,0.07553255133098548,0.11740864197530865,0.05522574978514631,0.9260664609053498,0.027346415927093342
loco,seven_signal_moe_predicted,45,984.8888888888889,43.22363737913352,492.44444444444446,21.61181868956676,492.44444444444446,21.61181868956676,0.9462658436213992,0.04218362731793014,0.8339711934156379,0.07416157663752382,0.11265308641975308,0.0522598579667757,,
loco,simple_condition_only,45,984.8888888888889,43.22363737913352,492.44444444444446,21.61181868956676,492.44444444444446,21.61181868956676,0.9580880658436214,0.04341865182764253,0.8268156378600823,0.07591123635877269,0.12020864197530864,0.05514177873957196,0.9260664609053498,0.027346415927093342
